Repository,File Name,Class,Start Line,End Line,Displacement,Level
ssr2,Html,exportStatement,B1
ssr2,Html,exportDefaultDeclaration,B1
ssr2,Html,anonymousFunction,A1
ssr2,Html,formalParameterList,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,returnStatement,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,memberIndexExpression,A1
ssr2,Html,stringLiteral,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,multiplicativeExpression,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,objectLiteral,A1
ssr2,Html,memberDotExpression,B1
ssr2,Html,arguments,A2
