Repository,File Name,Class,Start Line,End Line,Displacement,Level
stacks,Components,varModifier,A1
stacks,Components,variableDeclaration,A1
stacks,Components,memberDotExpression,B1
stacks,Components,arguments,A2
stacks,Components,anonymousFunction,A1
stacks,Components,arrowFunctionParameters,A1
stacks,Components,throwStatement,A2
stacks,Components,arguments,A2
stacks,Components,stringLiteral,A1
stacks,Components,varModifier,A1
stacks,Components,variableDeclaration,A1
stacks,Components,memberDotExpression,B1
stacks,Components,arguments,A2
stacks,Components,anonymousFunction,A1
stacks,Components,formalParameterList,A1
stacks,Components,objectLiteral,A1
stacks,Components,returnStatement,A1
stacks,Components,formalParameterList,A1
stacks,Components,objectLiteral,A1
stacks,Components,returnStatement,A1
stacks,Components,memberDotExpression,B1
stacks,Components,stringLiteral,A1
stacks,Components,classDeclaration,B2
stacks,Components,memberDotExpression,B1
stacks,Components,returnStatement,A1
stacks,Components,memberDotExpression,B1
stacks,Components,memberDotExpression,B1
stacks,Components,thisExpression,B1
stacks,Components,classDeclaration,B2
stacks,Components,memberDotExpression,B1
stacks,Components,Constructor,A2
stacks,Components,arguments,A2
stacks,Components,returnStatement,A1
stacks,Components,memberDotExpression,B1
stacks,Components,memberDotExpression,B1
stacks,Components,thisExpression,B1
stacks,Components,memberDotExpression,B1
stacks,Components,Object,A2
stacks,Components,arguments,A2
stacks,Components,memberDotExpression,B1
stacks,Components,prototype,B2
