Repository,File Name,Class,Start Line,End Line,Displacement,Level
10,zzarcon_749150a2b9b9f61b50ec1337a86ee55ef29028b0_2016-10-12_09:18:54_mutation-observerjs_0,exportStatement,B1
10,zzarcon_749150a2b9b9f61b50ec1337a86ee55ef29028b0_2016-10-12_09:18:54_mutation-observerjs_0,formalParameterList,A1
10,zzarcon_749150a2b9b9f61b50ec1337a86ee55ef29028b0_2016-10-12_09:18:54_mutation-observerjs_0,varModifier,A1
10,zzarcon_749150a2b9b9f61b50ec1337a86ee55ef29028b0_2016-10-12_09:18:54_mutation-observerjs_0,arguments,A2
10,zzarcon_749150a2b9b9f61b50ec1337a86ee55ef29028b0_2016-10-12_09:18:54_mutation-observerjs_0,arguments,A2
