Repository,File Name,Class,Start Line,End Line,Displacement,Level
art,test/react/fixtures/art/webpackconfig,varModifier,A1
art,test/react/fixtures/art/webpackconfig,variableDeclaration,A1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,arrayLiteral,A1
art,test/react/fixtures/art/webpackconfig,elementList,A2
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,RegExp,A2
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,RegExp,A2
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,arrayLiteral,A1
art,test/react/fixtures/art/webpackconfig,elementList,A2
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,arrayLiteral,A1
art,test/react/fixtures/art/webpackconfig,elementList,A2
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,arrayLiteral,A1
art,test/react/fixtures/art/webpackconfig,elementList,A2
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,objectLiteral,A1
art,test/react/fixtures/art/webpackconfig,propertyAssignment,B1
art,test/react/fixtures/art/webpackconfig,memberDotExpression,B1
art,test/react/fixtures/art/webpackconfig,arguments,A2
art,test/react/fixtures/art/webpackconfig,stringLiteral,A1
